𠓫	入 jh
𠪂	厂 xi
𠭹	⺊又 yr
𠯴	口卜 dy
𠷖	口之 dr
𡈯	不貝 co
𡊅	厶土 kg
𡬯	寸 pk
𡬲	巛寸 ok
𡬸	巛寸 ok
𢩟	大 mi
𢬵	扌廾 ul
𢭥	手几 uo
𢴂	扌 ui
𢻶	亼攴 jh
𣈠	日廾 ol
𣝜	厶 ki
𣩀	歹 gi
𣪭	龶殳 ar
𣸇	氵 kb
𤀫	氵辛 kn
𤀲	辛 nn
𤄺	氵辶 ku
𤺇	疒 ai
𤻶	疒 ai
𥍚	目攵 qh
𥣝	禾禾 xx
𥣰	禾方 xl
𥿋	糹廾 il
𦇭	糹辶 iu
𦉙	缶灬 ac
𦟣	月夊 vh
𦽟	⺿辶 lu
𧩰	言之 sr
𧸘	貝人 oj
𨖠	⺁辶 xu
𨖾	糹辶 iu
𨥧	金之 zr
𨧕	金言 zs
𨩫	金 zb
𩩯	 fi
𩰍	鬥卜 jy
𪉱	⺊ yi
𪏗	黄 ni
𪓍	民㡀 df
𪖯	自 oi
飚	⺇火 oc
灬	灬 ch
標	木示 ef
嫑	不女 cb
錶	金 zt
髟	镸彡 pe
猋	犬犬 mm
磦	石示 mf
飇	⺇犬 om
僄	亻示 jf
驫	馬馬 nn
謤	言示 sf
飆	犬虫 mc
爂	火 pc
滮	氵彡 ke
褾	衤示 tf
颩	⺇彡 oe
臕	月灬 vc
淲	氵虎 kz
鏢	金示 zf
鑣	金灬 zc
蔈	艹示 lf
颷	⺇火 oc
墂	土示 gf
㟽	山示 vf
㠒	山刂 vp
㧼	扌 ut
㯱	十木 ne
㯹	木寸 ek
䔸	艹犬 lm
䞄	方貝 lo
䮽	馬灬 nc
檦	木刂 ep
穮	禾灬 xc
篻	⺮示 rf
膔	月鹿 vx
諘	言 st
贆	貝犬 om
颮	⺇巳 ov
飈	⺇火 oc
飊	火虫 cc
麃	鹿灬 xc
𠔂	忄 hh
𠚠	日凵 om
𠬪	爫又 yr
𢅚	巾刂 rp
𢒯	口彡 de
𢿏	覀攴 vh
𣄠	方犬 lm
𤂆	氵虎 kz
𤆀	氵馬 kn
𤐫	火 pc
𥘤	礻丿 ft
𥲦	⺮丷 rh
𦔗	⽾厶 ak
𦔩	⽾灬 ac
𦠎	月犬 vm
𦾑	艹刂 lp
𧝪	衤寸 tk
𧥍	⺈灬 xc
𧳀	豸山 mv
𧴎	豸止 ms
𧴕	豸心 mh
𨭚	金刂 zp
𩪊	示 ff
𩴩	鬼火 ac
𩽁	魚灬 wc
別	口刂 dp
彆	㡀弓 fb
莂	艹刂 lp
蟞	㡀虫 fc
鱉	㡀魚 fw
虌	艹黽 ld
癟	疒侖 aj
蛂	虫丶 ci
㢼	弓㡀 bf
㿜	疒口 ad
䉲	⺮ rf
䋢	扌糸 ui
䏟	月丿 vt
䠥	⻊攵 ph
䭱	禾㡀 xf
徶	彳攵 wh
襒	衤攵 th
鼈	㡀黽 fd
龞	㡀龜 fw
𠍯	亻攵 jh
𡐞	㡀土 fg
𡘴	大㡀 mf
𡙀	㡀大 fm
𡙪	㡀人 fj
𡷘	山刂 vp
𢆣	䒑 hv
𢐳	弓乂 bb
𢛎	忄㡀 hf
𢠳	忄攵 hh
𣇢	日㡀 of
𣊶	日攵 oh
𤉤	火㡀 cf
𤷗	疒㡀 af
𤺓	疒攵 ah
𤾵	白廾 ul
𥞲	禾刂 xp
𥡁	禾小 xy
𧆊	⺿魚 lw
𧌽	虫㡀 cf
𧧸	言刂 sp
𧿥	⻊匕 pv
𨂅	⻊㡀 pf
𨒜	心辶 hu
𩓝	㡀頁 fw
𩠻	禾乛 xa
𩡟	禾雨 xt
𩦉	㡀馬 fn
𩵛	尢魚 ow
𩸁	魚㡀 wf
𪂟	㡀鳥 fx
𪐆	禾㡀 xf
份	亻刀 jp
频	止页 sw
賔	宀貝 wo
賓	宀貝 wo
濱	氵貝 ko
頻	止頁 sw
霦	⻗彡 te
瀕	氵頁 kw
汃	氵八 kh
虨	虍彡 ze
濵	氵貝 ko
殯	歹貝 go
繽	糹貝 io
鬂	镸 ph
梹	木 eh
砏	石刀 mp
鑌	金貝 zo
㻞	王 ni
䐔	月 vi
䚔	宀見 we
儐	亻貝 jo
擯	扌貝 uo
椕	木木 ee
檳	木貝 eo
瑸	王 nh
璸	王貝 no
臏	月貝 vo
豩	豕豕 jj
顮	宀頁 ww
髕	骨貝 fo
髩	镸㇆ pa
鬢	镸貝 po
𠴇	口 dh
𡦆	白子 uh
𡦻	宀⺋ wz
𡧍	宀㇆ wa
𡧼	穴日 eo
𢲰	扌日 uo
𣉮	日 oh
𣢏	八欠 he
𣰨	宀毛 wv
𥃰	亠目 zq
𧷟	八貝 ho
𧸈	心貝 ho
𨐰	辛 nn
𨽗	阝頁 tw
𩆱	木 te
𩴱	宀鬼 wa
𪇕	宀鳥 wx
並	䒑业 hc
併	亻廾 jl
竝	立立 ii
枋	木方 el
仌	人人 jj
氷	丶水 ik
餅	飠廾 ql
冫	冫 wb
稟	亠禾 zx
幷	丿干 te
昞	日人 oj
屛	尸干 ce
掤	扌月 uv
苪	艹人 lj
抦	扌人 uj
棅	木 eb
傡	亻立 ji
靐	⻗田 tq
鈵	金人 zj
倂	亻干 je
餠	飠干 qe
鉼	金廾 zl
鞆	革人 tj
寎	宀人 wj
窉	穴人 ej
陃	阝人 tj
鋲	金 zh
㨀	扌 ub
䈂	⺮廾 rl
䋑	糹人 ij
䓑	艹廾 ll
䗒	虫业 cc
䴵	木廾 el
仒	人⺀ jw
偋	亻廾 jl
垪	土廾 gl
庰	广廾 xl
怲	忄人 hj
栤	木水 ek
琕	王十 nn
眪	目人 qj
誁	言廾 sl
鮩	魚廾 wl
𠊧	亻业 jc
𠒝	光人 mj
𠛥	一刂 fp
𠱛	刀口 pd
𡇤	丷古 hc
𡖛	夕口 ld
𡚛	大土 mg
𡲍	尸力 cs
𡹾	山人 vj
𢆩	干 xe
𢊜	广長 xp
𢎴	弓大 bm
𢔧	彳廾 wl
𣅍	囗日 ro
𣦪	又止 rs
𣰜	毛几 vo
𥖬	石几 mo
𥲂	⺮干 re
𦡻	月几 vo
𦼹	⺿禾 lx
𦿅	⺿几 lo
𨆱	⻊几 po
𨋲	車水 yk
𨹗	阝廾 tl
𩊖	革廾 tl
𩋒	革月 tv
𩬝	镸人 pj
𩮟	镸口 pd
𩶁	魚人 wj
𪑰	黑廾 pl
般	舟殳 ir
佛	亻弗 jt
簿	⺮寸 rk
魄	白鬼 ua
狛	犭白 mu
髆	骨寸 fk
蔔	艹田 lq
撥	扌殳 ur
鉑	金白 zu
礡	石寸 mk
榑	木寸 ek
鎛	金寸 zk
癶	癶 hb
皪	白木 ue
壆	土 pg
擗	扌辛 un
缽	缶一 af
鉢	金一 zf
愽	忄寸 hk
猼	犭寸 mk
煿	火寸 ck
駁	馬乂 nb
襮	衤氺 tk
磻	石田 mq
馎	饣寸 qk
桲	木子 eh
鈸	金丶 zi
駮	馬乂 nb
鱍	魚殳 wr
彴	彳丶 wi
殕	歹口 gd
穛	禾灬 xc
葧	艹力 ls
蚾	虫皮 cr
郣	十阝 nt
餑	飠子 qh
淿	氵巾 kr
溊	氵又 kr
瓟	瓜巳 yv
碆	氵石 km
胉	月白 vu
艊	舟巾 ir
袹	衤白 tu
鋍	金子 zh
鑮	金寸 zk
㖕	口辛 dn
㗘	口寸 dk
㝿	尢皮 or
㟑	山子 vh
㩧	扌氺 uk
㩭	扌子 uh
㪍	十攵 nh
㬍	日寸 ok
㬧	日糸 oi
㱟	歹皮 gr
㴾	氵攵 kh
㶿	火子 ch
㹀	牜子 qh
䂍	予氺 ik
䊿	糹夫 ih
䍨	⺶巾 gr
䍸	⺶寸 gk
䑈	月木 ve
䒄	舟田 iq
䗚	虫寸 ck
䙏	衤寸 tk
䞳	走口 pd
䟛	⻊巾 pr
䢌	一辶 fu
䢪	丿辶 tu
䥬	金寸 zk
䪇	革寸 tk
䪬	音子 xh
䫊	不頁 cw
䬪	飠不 qc
䭦	飠寸 qk
䭯	禾凵 xm
䮀	馬巳 nv
䮂	馬丶 ni
䯋	骨丶 fi
䰊	镸寸 pk
䵗	禾田 xq
䶈	鼠寸 pk
仢	亻丶 ji
侼	亻子 jh
僠	亻田 jq
噃	口田 dq
孹	尸子 ch
懪	忄氺 hk
挬	扌子 uh
檘	木辛 en
牔	片寸 ak
瓝	瓜丶 yi
癷	癶干 he
盋	𠂇皿 na
秡	禾丶 xi
簙	⺮寸 rk
糪	尸米 cp
肑	月丶 vi
苩	艹白 lu
萡	艹白 lu
蘗	艹木 le
袰	母衣 kt
襏	衤殳 tr
謈	日言 os
譒	言田 sq
蹳	⻊殳 pr
餺	飠寸 qk
馛	禾丶 xi
驋	馬殳 nr
髉	骨隹 fu
鵓	十鳥 nx
𠧛	⺊㇏ yi
𠮭	口丶 di
𠱀	口皮 dr
𠴸	氵口 kd
𠷺	口力 ds
𠸳	口亾 df
𠺣	口刂 dp
𡀖	口一 df
𡅂	口鳥 dx
𡋯	土子 gh
𡯳	尢口 od
𡯷	八口 hd
𢂍	巾𠂔 rt
𢐾	弓弓 bb
𢠺	忄殳 hr
𢣞	士丶 gi
𢩞	户爪 my
𢫯	扌犬 um
𢺽	乂支 bc
𣋵	日木 oe
𣛓	木長 ep
𣧧	歹丶 gi
𣭷	十毛 nv
𣽡	氵寸 kk
𤃵	氵言 ks
𤒔	火寸 ck
𤕝	乂攴 bh
𤗳	片殳 ar
𤗺	片辛 an
𤚽	牜寸 qk
𤜧	巾犬 rm
𤶋	疒巴 am
𤾝	白⿇ uz
𤿑	八皮 hr
𥜖	束示 xf
𥭖	⺮丶 ri
𥮯	⺮大 rm
𥴮	⺮寸 rk
𥸥	㇆米 ap
𥸨	米 bp
𥹸	米子 ph
𦃙	日糸 oi
𦋉	罒又 yr
𦤚	自丶 oi
𦤣	十犬 nm
𦯉	⺿白 lu
𦰬	⺿巾 lr
𦲱	艹廾 ll
𦼭	⺿寸 lk
𦽮	⺿女 lb
𧇚	虎白 zu
𧘟	衤巾 tr
𧙄	衤一 tf
𧟱	襾又 vr
𧲯	豸丶 mi
𧿲	⻊𠂔 pt
𨈩	身丶 zi
𨍭	車寸 yk
𨏫	車寸 yk
𨨏	金皮 zr
𨭂	金人 zj
𩃶	⻗丶 ti
𩄿	攵 th
𩈔	面可 bz
𩌏	革寸 tk
𩍿	革寸 tk
𩏯	韋寸 gk
𩓐	十頁 nw
𩗀	⺇白 ou
𩗒	⺇乂 ob
𩗓	⺇子 oh
𩜥	氵食 kq
𩟕	寸 qk
𩣡	馬子 nh
𩬸	镸 ps
𩯌	镸殳 pr
𩱚	弓鬲 bn
𩷚	魚子 wh
𩽛	魚寸 wk
𪌰	木子 eh
𪍡	木寸 ek
𪓜	皮黾 rd
𪙍	齒寸 lk
𪚷	皮龟 rw
佈	亻巾 jr
補	衤甫 tn
歩	止丿 st
咘	口巾 dr
篰	⺮阝 rt
餔	飠甫 qn
钸	钅巾 zr
鈈	金不 zc
踄	⻊ ps
鸔	鳥氺 xk
鈽	金巾 zr
峬	山甫 vn
轐	車㇏ yi
郶	立巴 im
餢	飠口 qd
吥	口不 dc
捗	扌 us
歨	止龰 ss
箁	⺮口 rd
錻	金止 zs
㘵	土巾 gr
㙛	土寸 gk
㚴	女巾 br
㨐	扌木 ue
㳍	氵巾 kr
㻉	王 ns
㾟	疒 as
䀯	目甫 qn
䊇	米甫 pn
䋠	糹甫 in
䍌	缶口 ad
䏽	月口 vd
䑰	舟 is
䒈	舟貝 io
䝵	貝甫 on
䪁	革㇏ ti
䪔	韋甫 gn
䬏	⺇口 od
䳝	立鳥 ix
䴝	⺊又 yr
䴺	木口 ed
勏	立力 is
婄	女口 bd
庯	广甫 xn
廍	广阝 xt
悑	忄甫 hn
抪	扌巾 ur
捬	扌寸 uk
柨	木巾 er
荹	艹 ls
誧	言甫 sn
鯆	魚甫 wn
鳪	卜鳥 yx
鵏	甫鳥 nx
𠘁	冫阝 wt
𠚉	禾凵 xm
𠜙	甫刂 np
𡡐	女㇏ bi
𢁻	巾巾 rr
𢇴	广巾 xr
𢼹	甫攴 nh
𣱶	氵卜 ky
𤚵	牜口 qd
𤣰	王土 ng
𤸵	疒寸 ak
𥃨	目卜 qy
𥑢	石巾 mr
𥣌	禾用 xt
𥪀	立甫 in
𥳖	⺮口 rd
𥹴	米 ps
𥻞	米各 ps
𧉩	虫巾 cr
𧻷	走甫 pn
𨋞	車巾 yr
𨛒	止阝 st
𨴪	門甫 an
𩅇	阝 tt
𩊬	革甫 tn
𩊶	革 ts
𩏮	韋木 ge
𩏵	韋寸 gk
𩢕	馬一 nf
𩣝	馬 ns
𩯏	镸㇏ pi
𩶉	魚巾 wr
𩷖	魚 ws
𩺼	魚辶 wu
𩻗	魚阝 wt
𪇰	日鳥 ox
拆	扌丶 ui
囃	口隹 du
礤	石示 mf
䟃	走彡 pe
䵽	厶 hk
攃	扌示 uf
礸	石貝 mo
遪	厶辶 ku
𤄖	氵隹 ku
𥗭	石隹 mu
𥩝	立手 iu
𨆾	⻊示 pf
𨺭	阝凵 tm
𪊗	鹿手 xu
纔	糹兔 iw
採	扌木 ue
寀	宀木 we
財	貝丿 ot
綵	糹木 ie
埰	土木 ge
婇	女木 be
棌	木木 ee
扐	扌力 us
㒲	入日 jo
㥒	忄木 he
䌨	糹示 if
䌽	纟木 ie
䐆	月木 ve
䞗	走丿 pt
䣋	爫阝 yt
䰂	镸木 pe
䴭	木丿 et
倸	亻木 je
啋	口木 de
揌	扌心 uh
毝	毛彡 ve
縩	糹示 if
跴	⻊西 pv
𡣮	女示 bf
𢎂	弋人 pj
𤁱	氵示 kf
𤚀	牜木 qe
𤝭	犭匕 mv
𤟖	犭木 me
𤷕	疒木 ae
𦬁	⺿丿 lt
𧀊	艹木 le
𧵤	貝寸 ok
𨙴	阝 nt
𨯓	金示 zf
𩁞	艹隹 lu
𩧇	馬示 nf
𪇭	艹鳥 lx
掺	扌彡 ue
參	厶彡 ke
喰	口食 dq
殘	歹戈 gp
叄	厶三 kt
慘	忄彡 he
憯	忄曰 ho
慙	車心 yh
摻	扌彡 ue
澯	氵米 kp
燦	火米 cp
蠶	虫 dc
驂	馬彡 ne
囋	口貝 do
孱	尸子 ch
慚	忄斤 ht
朁	曰 do
傪	亻彡 je
摲	扌斤 ut
飡	冫食 wq
黲	黑彡 pe
湌	氵食 kq
爘	火食 cq
鏒	金彡 ze
㘔	口貝 do
㛑	歺女 gb
㜗	女彡 be
㣓	歺彡 ge
㥇	忄戈 hp
㦧	忄曰 ho
㨻	車手 yu
㱚	歹月 gv
㺑	犭彡 me
㻮	王示 nf
㽩	田彡 qe
㿊	疒曰 ao
䍼	⺶曰 go
䏼	月戈 vp
䑶	舟⺝ iv
䗝	礻虫 fc
䗞	一虫 fc
䘉	一虫 fc
䙁	衤戈 tp
䛹	言 sj
䝳	歺貝 go
䣟	阝 dt
䫮	彐頁 bw
䬫	飠丶 qi
䱗	歺魚 gw
䳻	車鳥 yx
儏	亻米 jp
叅	厶⺗ kh
嘇	口彡 de
嬠	女木 be
穇	禾彡 xe
篸	⺮彡 re
薒	艹米 lp
蝅	一虫 fc
蠺	一虫 fc
謲	言彡 se
𠠋	歺刂 gp
𠡡	歺力 gs
𠫭	厶小 ky
𡆮	囗士 rg
𡛝	歺女 gb
𡡖	女曰 bo
𢦸	口戈 dp
𢧮	目戈 qp
𢾃	⺊攴 yh
𣦼	歺又 gr
𣶡	氵歺 kg
𣻬	氵米 kp
𤅒	氵⺗ kh
𥂥	歺皿 ga
𥠩	禾⺗ xh
𥢽	禾米 xp
𥹛	九米 kp
𦪜	舟⺗ ih
𦪫	舟米 ip
𦺐	⺿戈 lp
𧅀	⺿金 lz
𧓩	虫貝 co
𨅔	⻊曰 po
𨞷	丿阝 tt
𨲱	镸⺗ ph
𩀧	車隹 yu
𩈻	車面 yb
𩈼	面彡 be
𩛳	木 eq
𩝖	巛食 oq
𩞀	彡 qe
𩟒	飠夊 qh
𩯞	镸米 pp
𪆶	歺鳥 gx
臧	臣 nq
倉	人口 jd
蒼	艹口 ld
玱	王⺋ nz
凔	冫口 wd
鶬	人鳥 jx
艙	舟口 id
滄	氵口 kd
瑲	王口 nd
嵢	山口 vd
濸	氵口 kd
鑶	金臣 zq
㵴	氵臣 kq
㶓	氵臣 kq
䅮	禾口 xd
䢢	人辶 ju
仺	人 jb
傖	亻口 jd
匨	匚士 ng
欌	木臣 eq
獊	犭口 md
篬	⺮口 rd
螥	虫口 cd
賶	貝口 od
𠥐	匚口 nd
𡽴	山臣 vq
𡾻	山臣 vq
𡿄	山臣 vq
𤚬	牜口 qd
𦾝	艹山 lv
𨤃	酉臣 yq
𩀞	人隹 ju
𩕹	艹頁 lw
𩝞	口 qd
艸	艸 lc
曺	十曰 no
懆	忄木 he
慅	忄虫 hc
慒	忄曰 ho
愺	忄十 hn
傮	亻曰 jo
鏪	金曰 zo
㜖	女曰 bo
㯥	木日 eo
㿷	⺶皮 gr
䄚	礻曰 fo
䎭	耒辶 au
䏆	耳曰 qo
䐬	月曰 vo
䒑	䒑 hb
嶆	山曰 vo
撡	扌⺗ uh
蓸	艹曰 lo
褿	衤曰 to
襙	衤木 te
鄵	口阝 dt
騲	馬十 nn
鼜	虫 hc
𠀊	𠂇卜 ny
𠹊	口十 dn
𡮦	一丿 ft
𣈅	木日 eo
𣉿	日曰 oo
𤒕	氵灬 kc
𤡐	犭曰 mo
𤵥	疒禾 ax
𥲍	⺮曰 ro
𦋿	罒曰 yo
𨎝	車曰 yo
𩞄	曰 qo
𩫥	巛高 og
栅	木册 ei
冊	冊 ic
夨	ㄥ大 am
側	亻刂 jp
測	氵刂 kp
筴	⺮人 rj
廁	广刂 xp
厠	厂刂 xp
敇	木攵 eh
笧	⺮册 ri
粣	米册 pi
萗	艹示 lf
㥽	忄貝 ho
㨲	扌木 ue
㩍	扌冂 um
䇲	⺮丷 rh
䈟	⺮刂 rp
䊂	米冂 pm
䔴	艹又 lr
䜺	豆日 zo
惻	忄刂 hp
憡	忄冂 hm
拺	扌冂 um
畟	田夊 qh
筞	⺮木 re
箣	⺮刂 rp
簎	⺮日 ro
荝	艹刂 lp
萴	艹刂 lp
蓛	艹攵 lh
𡍫	土刂 gp
𢷾	扌心 uh
𢿸	⺮攴 rh
𣌧	冊曰 io
𥠉	禾刂 xp
𥬰	⺮ ri
𥰡	⺮攵 rh
𥳯	⺮日 ro
𦔎	⽾夊 ah
𦣧	臣 qi
𦵪	艹攴 lh
𧵡	貝册 oi
𨶨	門刂 ap
𩒄	册頁 iw
梣	木 ea
嵾	山彡 ve
汵	氵 ka
笒	⺮ ra
㞥	山入 vj
㻸	王曰 no
䃡	石曰 mo
䅾	禾曰 xo
䤁	酉㇗ ya
䨙	⻗士 tg
䫈	山頁 vw
䯔	骨七 fr
䲋	魚曰 wo
埁	土 ga
𣡎	木禾 ex
𦊃	罒乛 ya
𨁊	⻊乛 pa
𨥣	厶金 kz
𨱼	歹長 gp
𩅨	曰 to
𩅮	⻗曰 to
𩻛	魚曰 wo
層	尸曰 co
曽	丷曰 ho
橧	木曰 eo
竲	立曰 io
驓	馬曰 no
㣒	丷彡 he
㬝	日曰 oo
䁬	目曰 qo
䉕	⺮曰 ro
𠟂	丷刂 hp
𡃆	口曰 do
𡪠	宀曰 wo
𡾓	山曰 vo
𢅋	巾曰 ro
𤛢	牜曰 qo
𦠇	月曰 vo
𧲅	豕曰 jo
査	木且 ef
苴	艹且 lf
楂	木一 ef
詫	言七 sr
詧	言 hs
挿	扌曰 uo
扱	扌及 uc
扠	扌丶 ui
臿	千臼 lp
剎	㐅刂 bp
摖	扌示 uf
鑔	金示 zf
仛	亻七 jr
嗏	口木 de
梌	木 ex
紁	糹丶 ii
艖	舟工 iu
銟	金巾 zr
鍤	金臼 zp
鎈	金工 zu
㛳	女 ib
㛼	女臼 bp
㢉	广七 xr
㢎	广臼 xp
㢒	广且 xf
㣾	忄丶 hi
㤞	忄七 hr
㪯	文 vu
㫅	方 lp
䁟	目工 qu
䆛	穴七 er
䊬	禾米 xp
䑘	臼工 pu
䒲	艹七 lr
䓭	艹刂 lp
䕓	艹示 lf
䟕	⻊丶 pi
䡨	⺶車 gy
䤩	金七 zr
䰈	镸工 pu
䲦	鳥大 xm
䶪	齒隹 lu
偛	亻臼 jp
奼	女七 br
捈	扌 ux
揷	扌臼 up
疀	巛龰 os
秅	禾七 xr
芆	艹丶 li
訍	言丶 si
靫	革丶 ti
餷	飠一 qf
𠝞	千刂 lp
𠞊	⺶刂 gp
𠽹	口言 ds
𡋨	土止 gs
𡌚	土土 gg
𡝐	女 bx
𡝙	女示 bf
𡨀	宀 wx
𡵌	山乂 vb
𢔣	彳臼 wp
𢘹	忄朩 he
𢣼	忄示 hf
𢭅	扌火 uc
𣃍	⺮斤 rt
𣆗	日口 od
𣍏	一工 fu
𣘤	木示 ef
𣘻	木示 ef
𣱱	𣱱 ks
𤜫	犭丶 mi
𤜯	犭及 mc
𤞠	犭木 me
𤳅	甲甲 ss
𤳵	甲甲 ss
𤵾	疒七 ar
𤶠	疒 ax
𥃀	亠皿 za
𥌀	目示 qf
𥑥	石生 ml
𥥸	 ex
𥫢	⺮丶 ri
𦉆	缶一 af
𦑈	羽龰 zs
𦑣	羽臼 zp
𦛝	人人 jj
𦝥	月臼 vp
𦦘	干龰 es
𦦜	止 as
𦦱	臼 ap
𦳘	艹且 lf
𧠈	又見 re
𧩫	言夕 sl
𧫗	言乂 sb
𧶵	貝臼 op
𨀸	⻊七 pr
𨃓	⻊木 pe
𨆇	⻊甲 ps
𨙳	又阝 rt
𨩨	金一 zf
𨪺	金山 zv
𨼑	阝日 to
𩝟	臼 qp
𩟔	示 qf
𩴳	鬼示 af
𪑂	黑朩 pe
𪑨	黑示 pf
𪒼	黑示 pf
𪘾	齒臼 lp
祡	示 sf
釵	金丶 zi
犲	犭丿 mt
蠆	艹虫 lc
儕	亻齐 jq
㑪	亻斉 jq
㳗	氵土 kg
㼮	一瓦 fr
㾹	疒木 ae
䓱	艹木 le
䘍	艹虫 lc
喍	口木 de
囆	口虫 dc
肞	月乂 vb
袃	七衣 rt
𡟭	女辛 bn
𡺵	山丿 vt
𢹓	扌小 uy
𤝔	犭寸 mk
𤞗	犭牛 mq
𤠌	犭木 me
𥐟	石乂 mb
𦏱	⺶厶 gk
𦐰	土羽 gz
𦑏	羽隹 zu
𧀱	⺿心 lh
𧒨	⺿土 lg
𧓽	厂虫 xc
𧔴	⺿虫 lc
𧕧	虫 pc
𧪘	言工 su
𧸿	貝灬 oc
𨌅	羊車 gy
𩑐	丶頁 iw
産	生 il
產	文生 vl
單	口十 dn
禪	礻十 fn
纏	糹土 ig
鋋	金廴 zu
覘	⺊見 ye
緾	糹里 id
僝	亻子 jh
崭	山斤 vt
毚	兔 ww
燀	火十 cn
讒	言兔 sw
鑱	金兔 zw
顫	亠頁 zw
剷	刂 ip
剗	戈刂 pp
瀺	氵兔 kw
鏟	金生 zl
懺	忄一 hf
欃	木兔 ew
醦	酉彡 ye
饞	飠兔 qw
繟	糹十 in
湹	氵里 kd
煘	火口 cd
丳	口 dp
摌	扌生 ul
攙	扌兔 uw
獑	犭斤 mt
諂	言臼 sp
鄽	广阝 xt
闡	門十 an
嶄	山斤 vt
棎	木木 ee
滻	氵生 kl
潹	氵木 ke
灛	氵十 kn
磛	車石 ym
艬	舟兔 iw
鋓	金刂 zp
㙴	土言 gs
㙻	土土 gg
㚲	女口 bd
㢆	广里 xd
㢟	止廴 su
㦃	忄生 hl
㬄	日 oc
㯆	木生 el
㵌	氵目 kq
㶣	干火 ec
㸥	片兔 aw
㹌	牜生 ql
㹽	犭戈 mp
㺥	犭兔 mw
䀡	目口 qd
䂁	目兔 qw
䊲	覀生 vl
䐮	月生 vl
䑎	月一 vf
䜛	言 sp
䠨	⻊言 ps
䡪	車羽 yz
䡲	車十 yn
䣑	厂阝 xt
䤘	酉一 yf
䤫	金 za
䥀	金虫 zc
䧯	阝兔 tw
䩶	革虫 tc
䪜	韋言 gs
䱿	魚斤 wt
䴼	木戈 ep
䵐	黄十 nn
儃	亻一 jf
劖	刂 wp
嘽	口十 dn
嚵	口兔 dw
囅	口 dt
壥	土土 gg
嬋	女十 bn
嵼	山生 vl
嶃	山斤 vt
幝	巾十 rn
幨	巾言 rs
懴	忄一 hf
斺	方 lp
硟	石廴 mu
簅	⺮生 rl
緂	糹火 ic
繵	糹一 if
纒	糹土 ig
苂	艹火 lc
蕆	艹貝 lo
螹	虫斤 ct
蟐	虫巾 cr
蟬	虫十 cn
裧	衤火 tc
誗	言刂 sp
譂	言十 sn
讇	言臼 sp
酁	阝 wt
閳	門車 ay
𠁷	口丨 dg
𠋷	亻虫 jc
𠐩	亻臼 jp
𠑆	亻臼 jp
𠑑	亻臼 jp
𠑡	亻豕 jj
𠟉	尸刂 cp
𠣄	力 ws
𠹖	口 dt
𡍌	土戈 gp
𡎻	土土 gg
𡖞	夕口 ld
𡖤	夕口 ld
𡝫	氵女 kb
𡮿	丿 wt
𢁧	巾欠 re
𢌚	山廴 vu
𢥋	忄 hp
𢱟	扌虫 uc
𢷹	扌土 ug
𢺟	扌羊 ug
𢽝	隹攴 uh
𣃘	方丨 lg
𣔵	木 we
𣔻	木犬 em
𣤱	欠 we
𤎥	白火 uc
𤗻	片言 as
𤚍	牜虫 qc
𤪮	王土 ng
𤮭	瓦 wr
𤯥	女生 bl
𤴿	疒二 am
𤸦	疒子 ah
𤼋	疒一 af
𥊓	目生 ql
𥧑	穴八 eh
𦆀	糹欠 ie
𦝟	月里 vd
𦢙	月一 vf
𦸰	⺿生 ll
𧈪	虫 sc
𧐲	虫巾 cr
𧓋	虫土 cg
𧕃	虫兔 cw
𧠛	止見 se
𧥓	⺈兔 xw
𧨗	言火 sc
𧬦	言 sb
𧴃	豸斤 mt
𧾍	走一 pf
𧾡	走土 pg
𨄉	⻊生 pl
𨇝	⻊臼 pp
𨇦	⻊一 pf
𨊝	身足 zp
𨔢	辶 su
𨩪	金虫 zc
𨪑	金刂 zp
𨬖	金子 zh
𨮻	金土 zg
𨲵	镸一 pf
𨳂	镸兔 pw
𨵍	門口 ad
𨷭	門土 ag
𨼒	阝十 tn
𨽊	阝 tp
𩍲	革 tf
𩖌	頁 ww
𩝚	虫 qc
𩟶	一 qf
𩥮	馬生 nl
𩬑	镸口 pd
𩮏	镸口 pd
𩽝	魚兔 ww
𪏁	黃乂 nb
𪏂	黃火 nc
𪏋	黃火 nc
𪏦	黃氺 nk
𪓄	黑兔 pw
𪖎	鼠一 pf
𪗂	自兔 ow
𪙞	齒生 ll
𪚃	齒兔 lw
長	長 pc
淌	氵尚 ks
倘	亻尚 js
場	土 ge
償	亻貝 jo
鋹	金長 zp
廠	广攵 xh
嘗	日 so
玚	王 ne
琩	王曰 no
腸	月 ve
瑒	王 ne
嚐	口日 do
暢	日 oe
仩	亻一 jf
镸	镸 pc
椙	木曰 eo
甞	甘 sz
畼	田 qe
锠	钅曰 zo
閶	門曰 ao
厰	厂攵 xh
仧	⺊人 yj
闛	門土 ag
韔	韋長 gp
鯧	魚曰 wo
塲	土 ge
淐	氵曰 ko
焻	火曰 co
錩	金曰 zo
鱨	魚日 wo
㙊	土長 gp
㦂	心 sh
㫤	日 ok
䕋	艹口 ld
䗅	虫長 cp
䠀	⻊尚 ps
䠆	⻊長 pp
䩨	革長 tp
䮖	馬曰 no
䯴	镸殳 pr
䱽	魚口 wd
倀	亻長 jp
僘	亻攵 jh
兏	厂儿 xp
悵	忄長 hp
瑺	王巾 nr
瓺	镸瓦 pr
膓	月 ve
萇	艹長 lp
裮	衤曰 to
